FC ,OT ,JC ,E  ,A  ,D  ,I  ,FJ ,IE ,F  ,FA ,B  ,AC , C ,IC ,AH , E ,JF ,EF ,duration,target,age_lastyear,GENDER,HHSIZE,num_kids_lastyear,novehicle,work_income,nonwork_income,total_income
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,25.0,F,5.0,3.0,0,60004.36,0.0,60004.36
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,49.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,26.0,F,4.0,3.0,0,90126.40000000001,9372.0,99498.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,,,5.0,2.0,0,0.0,60673.08,60673.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,40.0,F,3.0,2.0,0,53243.32,3600.0,56843.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,2.0,0,0.0,40556.880000000005,40556.880000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,39.0,F,6.0,2.0,0,0.0,3636.0,3636.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,49.0,M,1.0,0.0,0,18029.440000000002,0.0,18029.440000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,41.0,F,5.0,4.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,56.0,F,3.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,4.0,3.0,0,77319.84,0.0,77319.84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,26.0,F,3.0,2.0,0,15587.0,5160.0,20747.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,56.0,F,2.0,0.0,0,79987.44,0.0,79987.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,52.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,54.0,F,1.0,0.0,0,0.0,9420.0,9420.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,66.0,F,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,1.0,0,90581.40000000001,2400.0,92981.40000000001
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,4.0,3.0,0,0.0,7800.0,7800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,45.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,55.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,30.0,F,2.0,1.0,0,60441.159999999996,0.0,60441.159999999996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,36.0,F,3.0,2.0,0,67594.8,25235.600000000002,92830.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,40.0,F,4.0,3.0,0,67594.8,31231.600000000002,98826.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,29.0,F,4.0,2.0,0,11547.9,29291.079999999998,40838.979999999996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,80.0,F,1.0,0.0,0,0.0,7812.0,7812.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,30.0,F,3.0,2.0,0,82001.40000000001,0.0,82001.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,37.0,F,1.0,0.0,0,28171.0,0.0,28171.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45.0,F,3.0,2.0,0,0.0,63089.0,63089.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,4.0,2.0,0,67610.40000000001,1080.0,68690.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,72.0,F,2.0,0.0,0,0.0,17280.0,17280.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,26.0,F,4.0,1.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,38.0,F,2.0,0.0,0,31850.26,0.0,31850.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,36.0,F,3.0,2.0,0,56329.0,5172.0,61501.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,52.0,F,3.0,2.0,0,90126.40000000001,67594.8,157721.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,5.0,2.0,0,53128.14,25009.92,78138.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,43.0,F,2.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,,,4.0,0.0,0,0.0,13764.0,13764.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,59.0,F,1.0,0.0,0,0.0,276.0,276.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,45.0,F,1.0,0.0,0,48308.0,0.0,48308.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,36.0,F,3.0,1.0,0,82696.64,0.0,82696.64
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,33.0,F,4.0,2.0,0,81118.44,0.0,81118.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,2.0,1.0,0,78860.59999999999,7200.0,86060.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,48.0,F,2.0,0.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,1.0,0,0.0,9627.0,9627.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,27.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,73.0,F,2.0,1.0,0,0.0,10140.0,10140.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,25.0,F,4.0,2.0,0,0.0,11856.0,11856.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,33.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,29.0,F,2.0,1.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,42.0,F,5.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,39.0,F,3.0,1.0,0,0.0,9372.0,9372.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,56.0,M,1.0,0.0,0,0.0,2328.0,2328.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,54.0,F,1.0,0.0,0,0.0,3324.0,3324.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,2.0,1.0,0,30433.26,0.0,30433.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,35.0,F,7.0,5.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,57.0,F,7.0,2.0,0,0.0,12852.0,12852.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,,,9.0,6.0,0,0.0,40222.78,40222.78
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,57.0,F,2.0,0.0,0,0.0,11064.0,11064.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,52.0,F,2.0,1.0,0,63088.48,33341.92,96430.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,3.0,1.0,0,51120.68,0.0,51120.68
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,F,5.0,3.0,0,99139.04,0.0,99139.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,25.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,33.0,F,5.0,3.0,0,77264.72,0.0,77264.72
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,4.0,3.0,0,0.0,8400.0,8400.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,33.0,F,2.0,1.0,0,49125.700000000004,0.0,49125.700000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,,,2.0,0.0,0,56329.0,0.0,56329.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,43.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,7.0,5.0,0,71878.82,0.0,71878.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,37.0,F,6.0,3.0,0,90126.40000000001,206389.56,296515.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,57.0,F,1.0,0.0,0,0.0,9900.0,9900.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.0,1,,,4.0,1.0,0,67594.8,30643.079999999998,98237.88
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,64.0,F,2.0,1.0,0,0.0,11424.0,11424.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,23.0,F,2.0,1.0,0,76607.44,0.0,76607.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,53.0,M,1.0,0.0,0,0.0,11928.0,11928.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,44.0,F,3.0,2.0,0,32482.839999999997,8460.0,40942.84
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,86.0,F,1.0,0.0,0,0.0,5772.0,5772.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,45.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,66.0,M,2.0,0.0,0,11268.4,32424.0,43692.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,42.0,F,1.0,0.0,0,23545.600000000002,83366.92,106912.52
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,,,5.0,4.0,0,81132.48,11265.800000000001,92398.28
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,36.0,F,4.0,2.0,0,0.0,10068.0,10068.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,32.0,F,3.0,2.0,0,0.0,12900.0,12900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,44.0,F,4.0,3.0,0,50707.799999999996,55653.0,106360.79999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,44.0,M,7.0,5.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,50.0,M,1.0,0.0,0,58629.48,0.0,58629.48
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,31.0,F,3.0,2.0,0,56342.0,0.0,56342.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,50.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,53.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,28.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,36.0,F,4.0,2.0,0,80007.2,67594.8,147602.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,25.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,56.0,F,1.0,0.0,0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,39.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,1.0,0.0,0,87571.12,3324.0,90895.12
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,37.0,F,4.0,3.0,0,74165.26000000001,0.0,74165.26000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,45.0,F,5.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,42.0,M,5.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,32.0,F,2.0,1.0,0,11038.04,0.0,11038.04
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,44.0,F,3.0,2.0,0,0.0,11268.4,11268.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,50.0,M,6.0,4.0,0,0.0,14280.0,14280.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,3.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,6.0,5.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,31.0,F,2.0,1.0,0,0.0,21405.28,21405.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,41.0,F,3.0,0.0,0,0.0,17280.0,17280.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,39.0,F,5.0,4.0,0,32281.079999999998,7324.459999999999,39605.53999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,29.0,F,3.0,2.0,0,0.0,87132.59999999999,87132.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,34.0,F,4.0,2.0,0,0.0,10728.0,10728.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,64.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,1.0,0,40180.92,0.0,40180.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,49.0,F,2.0,1.0,0,6000.0,19152.12,25152.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,51.0,F,4.0,1.0,0,75706.28,6396.0,82102.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,3.0,2.0,0,0.0,71425.12,71425.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,M,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,1.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,52.0,F,2.0,1.0,0,81113.76000000001,8451.300000000001,89565.06000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,49.0,F,2.0,1.0,0,0.0,34248.24,34248.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,4.0,2.0,0,67610.40000000001,4596.0,72206.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,29.0,F,2.0,1.0,0,46766.200000000004,9690.720000000001,56456.920000000006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,26.0,F,3.0,2.0,0,0.0,3864.0,3864.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,39.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,55.0,F,2.0,0.0,0,2628.0,2820.0,5448.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,63.0,F,1.0,0.0,0,14648.919999999998,24784.76,39433.67999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,41.0,F,3.0,1.0,0,0.0,14700.0,14700.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,47.0,F,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,4.0,2.0,0,0.0,11100.0,11100.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,46.0,F,4.0,2.0,0,0.0,28615.079999999998,28615.079999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,62.0,F,2.0,1.0,0,75507.64,20568.0,96075.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,48.0,M,3.0,2.0,0,0.0,14904.0,14904.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,39.0,M,6.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,6.0,4.0,0,0.0,5683.360000000001,5683.360000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,46.0,F,3.0,1.0,0,24790.48,0.0,24790.48
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,40.0,F,4.0,2.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,44.0,F,3.0,1.0,0,0.0,6240.0,6240.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,33.0,M,1.0,0.0,0,0.0,2520.0,2520.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,51.0,F,2.0,1.0,0,63088.48,11490.96,74579.44
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,40.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,37.0,F,4.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,63.0,F,1.0,0.0,0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,63.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,37.0,F,3.0,1.0,0,22531.600000000002,12216.64,34748.240000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,42.0,F,4.0,0.0,0,62309.0,0.0,62309.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,33.0,F,4.0,3.0,0,13520.0,12660.44,26180.440000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,38.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,49.0,F,2.0,0.0,0,17123.600000000002,0.0,17123.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,54.0,F,2.0,1.0,0,45484.4,0.0,45484.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,44.0,F,4.0,3.0,0,0.0,22258.66,22258.66
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,34.0,F,2.0,1.0,0,16317.86,15096.12,31413.980000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,33.0,F,6.0,5.0,0,0.0,88549.23999999999,88549.23999999999
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,53.0,F,2.0,0.0,0,50876.799999999996,0.0,50876.799999999996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,33.0,F,5.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,37.0,F,6.0,3.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,67.0,F,2.0,0.0,0,13188.0,600.0,13788.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,51.0,F,3.0,0.0,0,0.0,63764.48,63764.48
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,37.0,F,6.0,3.0,0,7984.5599999999995,0.0,7984.5599999999995
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,34.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,36.0,F,3.0,2.0,0,23720.059999999998,43711.200000000004,67431.26000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,61.0,F,2.0,0.0,0,76607.44,0.0,76607.44
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,35.0,F,1.0,0.0,0,0.0,1680.0,1680.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,F,5.0,4.0,0,0.0,22800.0,22800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,90126.40000000001,10200.0,100326.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,47.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,M,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,51.0,M,2.0,0.0,0,34298.16,7200.0,41498.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,43.0,F,3.0,1.0,0,42900.0,0.0,42900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,36.0,F,6.0,4.0,0,67610.40000000001,18025.28,85635.68000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,41.0,F,2.0,1.0,0,0.0,106123.68,106123.68
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,5.0,4.0,0,0.0,31995.079999999998,31995.079999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,41.0,F,2.0,0.0,0,45389.76,0.0,45389.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,40.0,F,4.0,3.0,0,26706.160000000003,0.0,26706.160000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45.0,F,4.0,2.0,0,0.0,10140.0,10140.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,M,5.0,3.0,0,33805.200000000004,0.0,33805.200000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,33.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,2.0,1.0,0,51834.9,0.0,51834.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,26.0,F,2.0,1.0,0,56329.0,0.0,56329.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,36.0,F,4.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,,,8.0,6.0,0,0.0,39364.36,39364.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,45.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,,,2.0,1.0,0,2400.0,33797.4,36197.4
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,33.0,F,2.0,1.0,0,59229.04,8040.0,67269.04000000001
